week_start,Combined positive,temp_c,rh_pct,rain_mm,wind10_kmh,soil_moisture_top_m3m3
2019-12-23,"1,002",29.30059523809524,44.40476190476191,0.8,10.235714285714286,0.0293988095238095
2019-12-30,914,29.97797619047619,40.67261904761905,0.7000000000000001,16.427380952380954,0.0287321428571428
2020-01-06,981,29.140476190476196,43.74404761904762,3.8,11.617261904761904,0.0284404761904761
2020-01-13,893,29.74404761904762,36.04761904761905,0.0,13.71547619047619,0.026125
2020-01-20,715,30.05654761904762,33.0,2.9,10.91845238095238,0.0285714285714285
2020-01-27,366,25.305357142857144,78.875,60.6,7.160714285714286,0.2043214285714285
2020-02-03,409,27.629166666666663,58.29761904761905,15.9,11.001785714285711,0.054297619047619
2020-02-10,259,28.94107142857143,47.523809523809526,12.5,12.410119047619048,0.0398869047619047
2020-02-17,379,30.98095238095238,42.52976190476191,1.4,14.067261904761908,0.0291190476190476
2020-02-24,440,31.70416666666667,35.404761904761905,0.5,12.925,0.028547619047619
2020-03-02,301,29.841666666666665,49.392857142857146,0.4,12.449404761904765,0.031672619047619
2020-03-09,183,28.123809523809523,64.47619047619048,16.6,10.549404761904762,0.0650059523809523
2020-03-16,209,27.927976190476187,65.625,15.9,10.295833333333334,0.0520952380952381
2020-03-23,139,28.36309523809524,60.398809523809526,15.7,12.422023809523813,0.0464940476190476
2020-03-30,148,30.55059523809524,49.60119047619048,2.9,16.925595238095237,0.0276666666666666
2020-04-06,191,31.71190476190477,39.11309523809524,0.4,18.45119047619048,0.0250714285714285
2020-04-13,247,27.725595238095234,66.57738095238095,28.1,10.557738095238095,0.0435773809523809
2020-04-20,236,26.176785714285717,70.97619047619048,18.4,12.06547619047619,0.070875
2020-04-27,130,26.075000000000003,75.36309523809524,19.7,9.906547619047618,0.1392559523809523
2020-05-04,194,27.18095238095238,68.98809523809524,7.1,10.14404761904762,0.0865416666666666
2020-05-11,599,29.486904761904764,52.36309523809524,3.6,9.653571428571428,0.0314821428571428
2020-05-18,"1,446",29.77023809523809,44.470238095238095,0.7000000000000001,12.101190476190476,0.0281488095238095
2020-05-25,"1,450",30.1,46.80952380952381,8.1,11.592857142857142,0.0308214285714285
2020-06-01,866,28.68690476190476,55.095238095238095,33.1,9.62797619047619,0.0454404761904761
2020-06-08,331,25.183333333333334,75.30952380952381,65.2,8.666666666666666,0.1516607142857143
2020-06-15,303,25.46607142857143,74.05357142857143,29.8,8.769047619047619,0.1435714285714285
2020-06-22,289,26.08630952380953,68.85119047619048,19.9,8.528571428571428,0.0747440476190476
2020-06-29,944,28.860714285714288,49.273809523809526,11.1,10.6875,0.0341845238095238
2020-07-06,"1,860",25.173809523809524,73.26190476190476,50.9,8.658333333333333,0.1303511904761904
2020-07-13,"1,926",24.21547619047619,76.0952380952381,37.6,7.623214285714286,0.1075297619047619
2020-07-20,"3,975",24.20357142857143,77.77380952380952,66.4,8.095238095238095,0.1487559523809523
2020-07-27,"4,101",25.1625,74.47619047619048,37.8,9.011309523809524,0.1557202380952381
2020-08-03,"4,889",25.205952380952382,67.14880952380952,56.8,8.130357142857143,0.1091011904761904
2020-08-10,"7,423",26.072023809523813,69.33928571428571,4.3,8.304761904761905,0.0877380952380952
2020-08-17,"9,717",27.38511904761905,58.25,11.4,12.685714285714283,0.0929107142857142
2020-08-24,"9,984",27.56607142857143,57.142857142857146,9.2,9.243452380952382,0.0390773809523809
2020-08-31,"9,778",27.330952380952382,57.208333333333336,12.9,9.735714285714286,0.0518690476190476
2020-09-07,"7,696",26.798214285714288,61.375,28.0,10.355357142857144,0.1060357142857142
2020-09-14,"7,784",30.08392857142857,43.97619047619048,1.6,11.013095238095238,0.0298809523809523
2020-09-21,"7,973",26.81011904761905,65.82738095238095,52.0,8.436904761904762,0.0858571428571428
2020-09-28,"2,544",25.58690476190477,75.54166666666667,20.7,7.921428571428571,0.1384940476190476
2020-10-05,"1,394",28.323809523809523,51.95238095238095,6.2,9.097619047619048,0.0389464285714285
2020-10-12,"1,785",26.490476190476187,66.54166666666667,21.1,8.619642857142857,0.0571369047619047
2020-10-19,"3,690",27.8625,59.63095238095238,8.0,9.46547619047619,0.0504166666666666
2020-10-26,"3,460",28.54583333333333,51.90476190476191,3.7,15.947619047619046,0.0308571428571428
2020-11-02,"4,310",28.492857142857144,53.60119047619048,11.2,18.99345238095238,0.0440654761904762
2020-11-09,"4,315",25.97440476190476,68.29166666666667,27.6,9.75595238095238,0.1111607142857143
2020-11-16,"3,762",29.57321428571429,42.61904761904762,1.6,13.805357142857144,0.029095238095238
2020-11-23,"2,685",29.06309523809524,49.57738095238095,5.2,12.738095238095235,0.0383214285714285
2020-11-30,"3,009",27.34464285714285,55.92857142857143,0.8,9.80952380952381,0.0498273809523809
2020-12-07,"2,827",28.297023809523807,45.845238095238095,3.8,12.735119047619047,0.0471666666666666
2020-12-14,"2,476",28.678571428571427,32.38095238095238,0.0,13.766666666666667,0.0280714285714285
2020-12-21,"2,088",29.428571428571427,36.26190476190476,0.0,14.092261904761903,0.0282857142857142
2020-12-28,"1,500",28.375,45.375,4.6,14.660714285714286,0.0312440476190476
2021-01-04,"1,433",29.42142857142857,32.99404761904762,0.2,12.84107142857143,0.0279761904761904
2021-01-11,"1,361",29.792261904761908,30.70833333333333,0.5,12.414285714285716,0.0268630952380952
2021-01-18,"1,022",30.514285714285712,31.63095238095238,0.1,14.908333333333331,0.0261964285714285
2021-01-25,962,30.27202380952381,30.767857142857142,0.0,16.26607142857143,0.0236547619047619
2021-02-01,704,30.302976190476187,25.529761904761905,0.0,14.454761904761906,0.0198690476190476
2021-02-08,533,31.16190476190476,32.017857142857146,0.1,13.165476190476191,0.0178511904761904
2021-02-15,308,30.98333333333333,29.06547619047619,0.0,13.360119047619047,0.0110892857142857
2021-02-22,345,30.43392857142857,33.11904761904762,0.0,11.20357142857143,0.0061607142857142
2021-03-01,237,32.230357142857144,28.84523809523809,0.0,18.503571428571423,0.0016369047619047
2021-03-08,185,31.389880952380956,31.922619047619047,0.0,18.585714285714285,0.0035059523809523
2021-03-15,217,30.454761904761902,42.07738095238095,7.6,18.354761904761904,0.0154107142857142
2021-03-22,145,31.35595238095238,31.154761904761905,0.0,16.958928571428572,0.0255535714285714
2021-03-29,187,30.44047619047619,42.32738095238095,5.2,11.914880952380951,0.0267916666666666
2021-04-05,187,30.169642857142858,46.72619047619048,3.9,14.37202380952381,0.0276607142857142
2021-04-12,133,29.652380952380955,49.11904761904762,4.8,12.94702380952381,0.0348214285714285
2021-04-19,231,29.33690476190477,52.61309523809524,16.7,16.64464285714286,0.0353630952380952
2021-04-26,592,27.45059523809524,62.767857142857146,16.9,10.83809523809524,0.0751130952380952
2021-05-03,542,26.24404761904762,69.61904761904762,82.9,7.883333333333334,0.1086488095238095
2021-05-10,418,25.13809523809524,75.33928571428571,17.4,7.992857142857143,0.1822202380952381
2021-05-17,603,29.485714285714288,48.35714285714285,0.6000000000000001,10.37202380952381,0.0328511904761904
2021-05-24,"1,145",29.4375,43.083333333333336,1.4,15.20892857142857,0.0293035714285714
2021-05-31,"2,127",29.81190476190476,39.023809523809526,0.1,16.758928571428573,0.0283571428571428
2021-06-07,776,29.45357142857143,39.13095238095238,0.0,18.866666666666667,0.0279583333333333
2021-06-14,"1,516",29.277380952380955,42.25595238095238,0.4,11.450595238095238,0.0284761904761904
2021-06-21,"1,168",28.63035714285714,38.83928571428572,0.0,16.864285714285714,0.0281130952380952
2021-06-28,907,28.79285714285714,40.910714285714285,1.4,12.885119047619046,0.0287440476190476
2021-07-05,736,27.067261904761907,51.875,5.4,11.66547619047619,0.0311309523809523
2021-07-12,"1,326",26.893452380952382,55.29166666666666,6.2,8.898214285714285,0.0361547619047619
2021-07-19,"1,558",26.08511904761905,59.142857142857146,11.8,10.06547619047619,0.0558333333333333
2021-07-26,"2,476",27.18928571428572,47.32738095238095,0.1,12.331547619047615,0.0394464285714285
2021-08-02,"4,335",29.03928571428572,37.05952380952381,0.0,17.23392857142857,0.0245357142857142
2021-08-09,"4,199",26.848214285714285,59.875,21.7,9.45595238095238,0.064625
2021-08-16,"6,463",29.23095238095238,41.20238095238095,1.1,13.6375,0.0278690476190476
2021-08-23,"4,776",30.03392857142857,34.74404761904762,0.3,13.785119047619048,0.023172619047619
2021-08-30,"2,073",30.015476190476196,41.42857142857143,1.3,12.616666666666664,0.0277559523809523
2021-09-06,"2,208",29.13095238095238,42.79166666666666,1.3,13.835119047619049,0.0175238095238095
2021-09-13,"1,539",29.004166666666663,49.29166666666666,11.5,11.569642857142858,0.029595238095238
2021-09-20,"1,304",28.52559523809524,50.773809523809526,4.0,12.069642857142858,0.046970238095238
2021-09-27,"1,733",30.058333333333334,44.42857142857143,0.7,11.232738095238094,0.0273988095238095
2021-10-04,"1,430",30.34047619047619,42.93452380952381,1.4,10.223214285714286,0.0287440476190476
2021-10-11,"1,945",30.685714285714283,37.32142857142857,0.0,14.300595238095235,0.026470238095238
2021-10-18,"1,919",30.73869047619048,38.23809523809524,2.0,16.948809523809523,0.0267321428571428
2021-10-25,"2,220",30.83630952380953,37.19642857142857,0.7999999999999999,16.982142857142858,0.026172619047619
2021-11-01,"1,767",30.72083333333333,36.583333333333336,0.1,14.622619047619049,0.0258214285714285
2021-11-08,940,30.14464285714286,40.833333333333336,2.8,17.020833333333332,0.0234285714285714
2021-11-15,633,30.1625,39.523809523809526,1.0,14.633333333333336,0.0280595238095238
2021-11-22,503,30.316666666666663,38.333333333333336,0.5,13.395833333333334,0.0251785714285714
2021-11-29,327,29.154761904761905,45.24404761904762,0.2,19.952380952380956,0.0082678571428571
2021-12-06,247,29.479166666666668,38.220238095238095,0.0,18.70595238095238,0.008845238095238
2021-12-13,239,29.87857142857143,40.083333333333336,0.0,17.847619047619048,0.0113511904761904
2021-12-20,221,29.802976190476187,45.98809523809524,2.7,16.160714285714285,0.0247261904761904
2021-12-27,307,30.02083333333333,34.36309523809524,0.1,14.329761904761906,0.0238095238095238
2022-01-03,172,29.70119047619048,33.642857142857146,0.3,13.915476190476191,0.0234761904761904
2022-01-10,147,30.998809523809523,30.06547619047619,0.0,16.79047619047619,0.0079047619047619
2022-01-17,122,25.254166666666663,59.79166666666666,33.0,9.973214285714286,0.1026785714285714
2022-01-24,143,29.64940476190477,27.553571428571427,0.0,14.386904761904765,0.022125
2022-01-31,146,30.32619047619048,29.089285714285715,0.1,11.221428571428572,0.0189047619047619
2022-02-07,210,30.617857142857144,26.321428571428573,0.0,13.057142857142855,0.0256845238095238
2022-02-14,180,31.33154761904762,30.035714285714285,0.0,9.677380952380952,0.0283869047619047
2022-02-21,151,30.757142857142856,31.11309523809524,1.2,11.398214285714284,0.0214047619047619
2022-02-28,134,31.632142857142856,28.821428571428573,0.2,17.948214285714286,0.025547619047619
2022-03-07,137,32.02440476190476,29.261904761904763,0.0,16.71785714285714,0.0157916666666666
2022-03-14,89,31.91488095238095,31.297619047619047,0.5,12.1875,0.02725
2022-03-21,103,30.202976190476196,44.57738095238095,13.7,12.5875,0.0380416666666666
2022-03-28,70,30.81904761904762,40.13690476190476,1.1,18.89345238095238,0.0290833333333333
2022-04-04,47,32.15833333333334,32.51190476190476,0.0,20.746428571428574,0.0216666666666666
2022-04-11,38,28.140476190476196,58.96428571428572,52.5,11.16547619047619,0.0954702380952381
2022-04-18,83,26.507142857142856,70.42857142857143,41.6,9.692857142857145,0.0753035714285714
2022-04-25,57,25.24404761904762,76.73809523809524,36.3,9.348809523809525,0.1083035714285714
2022-05-02,45,28.529166666666665,54.88690476190476,17.6,11.985714285714286,0.046970238095238
2022-05-09,132,31.053571428571427,38.11309523809524,0.0,15.367261904761904,7.738095238095239e-05
2022-05-16,"1,003",30.46071428571428,38.68452380952381,0.7000000000000001,14.78154761904762,0.0009821428571428
2022-05-23,"1,827",27.84464285714285,55.67261904761905,10.5,9.682738095238095,0.0390238095238095
2022-05-30,767,27.99345238095238,47.23809523809524,0.1,14.8375,0.0369464285714285
2022-06-06,585,26.468452380952375,58.708333333333336,18.8,9.685714285714289,0.1050357142857142
2022-06-13,644,29.202976190476196,38.72619047619048,0.8999999999999999,12.701190476190478,0.0286607142857142
2022-06-20,928,28.498809523809523,45.35714285714285,3.1,11.351190476190476,0.032172619047619
2022-06-27,"1,831",28.72797619047619,37.83928571428572,0.0,16.223809523809525,0.0256190476190476
2022-07-04,"2,327",28.30654761904762,43.16666666666666,4.0,11.4875,0.0305059523809523
2022-07-11,"1,925",28.577976190476196,41.94642857142857,1.0,15.09107142857143,0.029970238095238
2022-07-18,"1,184",28.89761904761905,38.76190476190476,0.1,17.186904761904763,0.0283333333333333
2022-07-25,"1,989",28.393452380952382,43.63690476190476,1.7999999999999998,16.166666666666668,0.0307916666666666
2022-08-01,#VALUE!,25.132142857142856,65.2202380952381,57.2,11.83809523809524,0.1238095238095238
2022-08-08,"1,967",28.33809523809524,45.01190476190476,1.0,12.125595238095238,0.0293928571428571
2022-08-15,"2,261",26.48095238095238,62.05357142857143,11.0,11.119642857142855,0.0622559523809523
2022-08-22,"4,038",28.419047619047618,42.45238095238095,7.1000000000000005,13.40892857142857,0.0337083333333333
2022-08-29,"4,152",29.14107142857143,41.55357142857143,1.2,13.069642857142856,0.0259166666666666
2022-09-05,"3,611",26.43452380952381,61.17261904761905,22.5,10.936309523809523,0.094095238095238
2022-09-12,#VALUE!,29.223214285714285,40.660714285714285,0.4,15.71309523809524,0.0262142857142857
2022-09-19,"3,276",29.982142857142858,34.29761904761905,0.0,15.363690476190476,0.0231309523809523
2022-09-26,"3,800",30.103571428571428,33.839285714285715,0.0,16.139285714285716,0.0194285714285714
2022-10-03,"3,024",29.74404761904762,39.083333333333336,1.3,14.104166666666666,0.0185892857142857
2022-10-10,"1,925",30.464285714285715,34.0,0.0,16.51904761904762,0.0132023809523809
2022-10-17,"1,189",30.280952380952375,39.58928571428572,0.9,15.870238095238092,0.0264404761904761
2022-10-24,902,30.258333333333333,43.27976190476191,11.5,17.2625,0.0260833333333333
2022-10-31,614,29.116666666666667,48.02976190476191,0.9,16.370238095238093,0.0386964285714285
2022-11-07,429,29.791666666666668,42.29761904761905,3.5,17.66845238095238,0.0255238095238095
2022-11-14,368,27.20833333333333,57.625,27.8,10.79404761904762,0.0844880952380952
2022-11-21,313,29.463690476190475,43.45238095238095,6.4,17.08214285714286,0.005922619047619
2022-11-28,246,29.504166666666663,40.708333333333336,0.2,18.77797619047619,0.0018035714285714
2022-12-05,491,27.76011904761905,53.70238095238095,20.1,12.280357142857142,0.0456964285714285
2022-12-12,795,27.13511904761905,52.21428571428572,3.5,11.533333333333331,0.0603511904761904
2022-12-19,424,28.48809523809524,41.35714285714285,1.8,10.90059523809524,0.0427321428571428
2022-12-26,496,28.092261904761905,43.845238095238095,8.700000000000001,14.788690476190476,0.0333095238095238
2023-01-02,654,29.00178571428572,34.398809523809526,0.1,18.9,0.026595238095238
2023-01-09,783,29.68392857142857,32.541666666666664,0.2,14.561309523809523,0.023470238095238
2023-01-16,"1,099",30.0,25.660714285714285,0.0,17.379761904761907,0.0273809523809523
2023-01-23,952,30.45059523809524,27.95833333333333,0.0,17.742857142857144,0.0284880952380952
2023-01-30,386,30.623809523809523,29.24404761904762,0.0,12.98154761904762,0.027595238095238
2023-02-06,321,30.93392857142857,26.226190476190474,0.0,15.977380952380951,0.0238988095238095
2023-02-13,190,30.694642857142856,26.196428571428573,0.0,17.17142857142857,0.0259583333333333
2023-02-20,99,31.45416666666667,26.77380952380953,0.1,18.80654761904762,0.013422619047619
2023-02-27,107,31.45892857142857,33.74404761904762,3.4,16.739880952380954,0.0268273809523809
2023-03-06,85,31.78273809523809,32.964285714285715,0.6000000000000001,16.65,0.0212916666666666
2023-03-13,92,25.955952380952382,68.26785714285714,49.4,9.960714285714284,0.0951130952380952
2023-03-20,85,25.014880952380956,72.27380952380952,46.9,10.175595238095235,0.1359821428571428
2023-03-27,98,26.43809523809524,66.50595238095238,20.7,10.138095238095238,0.0695
2023-04-03,194,29.37678571428572,49.83928571428572,1.4,17.56547619047619,0.0291964285714285
2023-04-10,"1,693",30.134523809523813,45.51190476190476,16.700000000000003,21.017857142857142,0.0255654761904761
2023-04-17,"3,109",28.893452380952382,55.30952380952381,30.3,14.083333333333334,0.0600357142857142
2023-04-24,"2,700",24.64404761904762,81.01785714285714,64.7,7.622619047619047,0.1847321428571428
2023-05-01,"1,097",25.90714285714285,71.38690476190476,16.900000000000002,9.182142857142855,0.1018928571428571
2023-05-08,864,30.05119047619048,44.61904761904762,0.6000000000000001,13.09642857142857,0.0281011904761904
2023-05-15,"2,380",31.482142857142858,37.94642857142857,0.0,13.751785714285717,0.0264821428571428
2023-05-22,"7,409",30.327976190476196,42.66666666666666,2.5,17.863095238095237,0.0300119047619047
2023-05-29,"6,761",30.217857142857145,37.92857142857143,0.1,16.678571428571427,0.0276309523809523
2023-06-05,"3,255",30.13809523809524,40.583333333333336,10.9,12.657142857142858,0.0351607142857142
2023-06-12,"2,159",29.45773809523809,47.458333333333336,1.0,11.44345238095238,0.0323511904761904
2023-06-19,"1,865",29.448809523809523,45.19642857142857,15.6,11.879166666666666,0.0395238095238095
2023-06-26,#VALUE!,29.23095238095238,47.035714285714285,0.7,13.015476190476187,0.033547619047619
2023-07-03,"1,446",29.08392857142857,40.023809523809526,0.9,15.442857142857145,0.0262083333333333
2023-07-10,"1,819",29.838690476190475,37.19642857142857,0.3999999999999999,14.891666666666667,0.0194464285714285
2023-07-17,"2,299",29.048809523809524,44.35714285714285,0.1,13.65952380952381,0.0323333333333333
2023-07-24,"2,075",29.37678571428572,45.21428571428572,2.4,13.117857142857144,0.0292916666666666
2023-07-31,#VALUE!,27.353571428571428,53.958333333333336,13.4,12.331547619047615,0.0269107142857142
2023-08-07,720,30.035714285714285,36.61904761904762,0.0,14.236309523809522,0.0021190476190476
2023-08-14,642,30.13035714285714,34.69047619047619,0.0,17.842261904761905,0.005625
2023-08-21,"1,472",30.436309523809523,33.42857142857143,0.0,16.789285714285715,0.0016547619047619
2023-08-28,"1,339",30.695238095238096,35.267857142857146,0.1,14.794642857142858,0.0006190476190476
2023-09-04,601,28.739880952380958,51.10714285714285,15.7,11.120833333333334,0.035297619047619
2023-09-11,435,29.66845238095238,46.708333333333336,2.9,10.36547619047619,0.0272142857142857
2023-09-18,352,30.902380952380955,38.785714285714285,0.4,11.69047619047619,0.0271190476190476
2023-09-25,354,31.322023809523813,37.583333333333336,0.2,13.764880952380953,0.026720238095238
2023-10-02,321,31.62261904761905,36.148809523809526,0.0,19.910714285714285,0.0266488095238095
2023-10-09,292,31.074404761904763,41.56547619047619,1.5,14.30297619047619,0.0205773809523809
2023-10-16,135,25.541071428571428,75.32738095238095,57.5,10.024404761904762,0.1715892857142857
2023-10-23,123,27.473214285714285,60.60119047619048,35.2,12.852976190476191,0.0618690476190476
2023-10-30,88,24.767857142857142,78.07142857142857,35.3,9.814285714285711,0.1568452380952381
2023-11-06,245,27.09940476190476,62.273809523809526,5.0,14.58392857142857,0.0754047619047619
2023-11-13,"1,430",27.26369047619048,63.94642857142857,28.6,14.126785714285717,0.0697142857142857
2023-11-20,"4,145",28.49404761904762,53.523809523809526,30.700000000000003,15.841666666666669,0.0372678571428571
2023-11-27,"4,749",28.467261904761905,48.44047619047619,0.7000000000000001,12.503571428571428,0.0594047619047619
2023-12-04,"4,356",29.866071428571427,39.20238095238095,1.3,12.864285714285714,0.0277321428571428
2023-12-11,"3,428",29.089285714285715,48.58928571428572,19.1,12.00595238095238,0.0400892857142857
2023-12-18,"2,477",30.28690476190476,38.45238095238095,0.0,16.28214285714286,0.0260416666666666
2023-12-25,"1,941",29.216666666666665,50.13690476190476,10.3,12.609523809523813,0.0560178571428571
2024-01-01,"1,792",28.198809523809523,53.67261904761905,1.9,8.899404761904762,0.0696488095238095
2024-01-08,"1,172",31.14404761904762,31.75595238095238,0.1,10.714880952380952,0.0260833333333333
2024-01-15,"1,067",29.51607142857143,39.398809523809526,11.8,9.852380952380951,0.0333571428571428
2024-01-22,"1,638",29.889285714285712,41.73809523809524,22.1,9.32202380952381,0.0735297619047619
2024-01-29,"1,713",27.86964285714286,57.98809523809524,9.2,9.622619047619049,0.1082797619047618
2024-02-05,"1,703",30.27083333333333,44.55357142857143,3.5,11.825595238095238,0.0560416666666666
2024-02-12,"1,723",32.30357142857143,33.279761904761905,0.0,14.269047619047615,0.0287857142857142
2024-02-19,"1,168",31.775,35.273809523809526,0.6,17.073214285714286,0.0286071428571428
2024-02-26,769,29.810714285714283,49.0,4.1,11.08095238095238,0.0413095238095238
2024-03-04,"2,078",31.936309523809523,38.80952380952381,1.9,14.757738095238096,0.0256190476190476
2024-03-11,419,32.788690476190474,30.607142857142858,0.0,21.304761904761904,0.0285535714285714
2024-03-18,344,32.955357142857146,33.69642857142857,1.7,18.239285714285717,0.0280714285714285
2024-03-25,269,28.904166666666665,61.21428571428572,25.3,12.151190476190475,0.0870059523809523
2024-04-01,237,26.925,68.07142857142857,53.6,11.817261904761905,0.1133154761904761
2024-04-08,190,28.303571428571427,65.05357142857143,24.1,10.336309523809524,0.0561428571428571
2024-04-15,158,30.4625,49.142857142857146,14.9,11.670833333333334,0.0349999999999999
2024-04-22,797,26.264880952380956,76.91071428571429,57.6,9.491666666666664,0.1292083333333333
2024-04-29,"1,679",26.75238095238095,72.70833333333333,30.4,8.495833333333334,0.1128690476190476
2024-05-06,"2,183",29.173214285714288,57.38690476190476,3.5,12.957738095238096,0.0292738095238095
2024-05-13,"3,843",31.264880952380956,42.17261904761905,3.3000000000000003,11.295833333333334,0.0253690476190476
2024-05-20,"4,653",28.569642857142856,59.98809523809524,11.6,9.855357142857144,0.0505833333333333
2024-05-27,"4,638",31.495238095238093,39.60119047619048,0.1,11.78690476190476,0.0254880952380952
2024-06-03,"3,203",30.58809523809524,45.83928571428572,2.0,10.161309523809525,0.0295773809523809
2024-06-10,"3,730",28.804166666666667,47.18452380952381,1.1,10.56845238095238,0.0487321428571428
2024-06-17,"2,848",30.33511904761905,37.333333333333336,0.0,13.74047619047619,0.0221369047619047
2024-06-24,"1,965",30.18392857142857,35.458333333333336,0.2,14.014880952380953,0.0198214285714285
2024-07-01,"1,923",30.155357142857145,38.55357142857143,1.2,12.84345238095238,0.0176785714285714
2024-07-08,"2,070",29.745833333333334,43.95238095238095,1.0,9.74047619047619,0.0172559523809523
2024-07-15,"1,272",26.695833333333333,64.95238095238095,19.3,8.835714285714285,0.0632023809523809
2024-07-22,762,25.39166666666667,74.0297619047619,44.1,8.326190476190476,0.1084880952380952
2024-07-29,"1,190",25.910714285714285,67.94047619047619,51.7,8.97202380952381,0.120375
2024-08-05,"2,611",28.404761904761905,52.57738095238095,5.6000000000000005,11.638095238095238,0.0261547619047619
2024-08-12,"4,876",27.17142857142857,60.96428571428572,41.1,8.974404761904761,0.0863690476190476
2024-08-19,"7,281",24.611309523809524,73.97619047619048,58.9,8.483333333333334,0.1551904761904761
